AED,USD,0,2004-02-01,2016-06-02,0.27248,1,1800-01-01,2016-06-02,0.27248
ANG,USD,0,2004-02-01,2016-06-02,0.5618,1,1800-01-01,2016-06-02,0.5618
ARS,USD,0,2004-02-01,2016-06-02,0.34483,1,1800-01-01,2016-06-02,0.34483
AUD,USD,0,2004-02-01,2016-06-02,0.75901,1,1800-01-01,2016-06-02,0.75901
BGN,USD,0,2004-02-01,2016-06-02,636.94,1000,1800-01-01,2016-06-02,0.63694
BHD,USD,0,2004-02-01,2016-06-02,2.65252,1,1800-01-01,2016-06-02,2.65252
BND,USD,0,2004-02-01,2016-06-02,0.58893,1,1800-01-01,2016-06-02,0.58893
BOB,USD,0,2004-03-02,2016-06-02,0.12718,1,1800-01-01,2016-06-02,0.12718
BRL,USD,0,2004-02-01,2016-06-02,0.3406,1,1800-01-01,2016-06-02,0.3406
CAD,USD,0,2004-02-01,2016-06-02,0.74974,1,1800-01-01,2016-06-02,0.74974
CHF,USD,0,2004-02-01,2016-06-02,0.79227,1,1800-01-01,2016-06-02,0.79227
CLP,USD,0,2004-02-01,2016-06-02,0.00169,1,1800-01-01,2016-06-02,0.00169
CNY,USD,0,2004-02-01,2016-06-02,0.12063,1,1800-01-01,2016-06-02,0.12063
COP,USD,0,2004-02-01,2016-06-02,0.00036,1000,1800-01-01,2016-06-02,0.00000036
CRC,USD,0,2004-02-01,2016-06-02,0.00237,1,1800-01-01,2016-06-02,0.00237
CYP,USD,0,2004-02-01,2016-06-02,2.11999,1,1800-01-01,2016-06-02,2.11999
CZK,USD,0,2004-02-01,2016-06-02,0.03731,1,1800-01-01,2016-06-02,0.03731
DKK,USD,0,2004-02-01,2016-06-02,0.16656,1,1800-01-01,2016-06-02,0.16656
DOP,USD,0,2004-03-02,2016-06-02,0.02078,1,1800-01-01,2016-06-02,0.02078
DZD,USD,0,2004-02-01,2016-06-02,0.01397,1,1800-01-01,2016-06-02,0.01397
ECS,USD,0,2004-02-01,2016-06-02,1,1,2003-08-01,2016-06-02,1
EEK,USD,0,2004-02-01,2016-06-02,0.07937,1,1800-01-01,2016-06-02,0.07937
EGP,USD,0,2004-02-01,2016-06-02,0.16234,1,1800-01-01,2016-06-02,0.16234
EUR,TRY,0,2004-11-01,2016-06-02,1.56661,1,1800-01-01,2016-06-02,1.56661
EUR,USD,0,2004-02-01,2016-06-02,124.07999,100,1900-01-01,2016-06-02,1.2407999
FJD,USD,0,2004-02-01,2016-06-02,0.5891,1,1800-01-01,2016-06-02,0.5891
GBP,USD,0,2004-02-01,2016-06-02,1.81679,1,1900-01-01,2016-06-02,1.81679
GTQ,USD,0,2004-03-02,2016-06-02,0.12361,1,1800-01-01,2016-06-02,0.12361
HKD,USD,0,2004-02-01,2016-06-02,0.1287,1,1800-01-01,2016-06-02,0.1287
HRK,USD,0,2004-02-01,2016-06-02,0.16234,1,1800-01-01,2016-06-02,0.16234
HUF,USD,0,2004-02-01,2016-06-02,0.00472,1,1800-01-01,2016-06-02,0.00472
IDR,USD,0,2004-02-01,2016-06-02,0.11823,1000,1800-01-01,2016-06-02,0.00011823
ILS,USD,0,2004-02-01,2016-06-02,0.271,1,1800-01-01,2016-06-02,0.271
INR,USD,0,2004-02-01,2016-06-02,0.02208,1,1800-01-01,2016-06-02,0.02208
ISK,USD,0,2004-02-01,2016-06-02,0.01443,1,1800-01-01,2016-06-02,0.01443
JMD,USD,0,2004-03-02,2016-06-02,0.01658,1,1800-01-01,2016-06-02,0.01658
JOD,USD,0,2004-02-01,2016-06-02,1.41044,1,1800-01-01,2016-06-02,1.41044
JPY,USD,0,2004-02-01,2016-06-02,0.00943,1,1800-01-01,2016-06-02,0.00943
KES,USD,0,2004-02-01,2016-06-02,0.01305,1,1800-01-01,2016-06-02,0.01305
KRW,USD,0,2004-02-01,2016-06-02,0.00085,1,1800-01-01,2016-06-02,0.00085
KWD,USD,0,2004-02-01,2016-06-02,3.38983,1,1800-01-01,2016-06-02,3.38983
KZT,USD,0,2004-02-01,2016-06-02,0.00685,1,1800-01-01,2016-06-02,0.00685
LBP,USD,0,2004-02-01,2016-06-02,0.00066,1,1800-01-01,2016-06-02,0.00066
LKR,USD,0,2004-02-01,2016-06-02,0.10277,10,1800-01-01,2016-06-02,0.010277
LTL,USD,0,2004-02-01,2016-06-02,0.36101,1,1800-01-01,2016-06-02,0.36101
LVL,USD,0,2004-02-01,2016-06-02,1.87266,1,2002-06-11,2016-06-02,1.87266
MAD,USD,0,2004-02-01,2016-06-02,0.11274,1,1800-01-01,2016-06-02,0.11274
MOP,USD,0,2004-02-01,2016-06-02,12.48439,100,1800-01-01,2016-06-02,0.1248439
MTL,USD,0,2004-02-01,2016-06-02,2.90698,1,1800-01-01,2016-06-02,2.90698
MUR,USD,0,2004-02-01,2016-06-02,3.93701,100,1800-01-01,2016-06-02,0.0393701
MXN,USD,0,2004-02-01,2016-06-02,0.09001,1,1800-01-01,2016-06-02,0.09001
MYR,USD,0,2004-02-01,2016-06-02,0.26316,1,1800-01-01,2016-06-02,0.26316
NAD,USD,0,2004-02-01,2016-06-02,0.14347,1,1800-01-01,2016-06-02,0.14347
NGN,USD,0,2004-02-01,2016-06-02,0.0073,1,1800-01-01,2016-06-02,0.0073
NIO,USD,0,2004-03-02,2016-06-02,0.06422,1,1800-01-01,2016-06-02,0.06422
NOK,USD,0,2004-02-01,2016-06-02,0.14252,1,1800-01-01,2016-06-02,0.14252
NZD,USD,0,2004-02-01,2016-06-02,0.668,1,1800-01-01,2016-06-02,0.668
OMR,USD,0,2004-02-01,2016-06-02,2.5974,1,1800-01-01,2016-06-02,2.5974
PAB,USD,0,2004-03-02,2016-06-02,1,1,1800-01-01,2016-06-02,1
PEN,USD,0,2004-02-01,2016-06-02,0.2849,1,1800-01-01,2016-06-02,0.2849
PHP,USD,0,2004-02-01,2016-06-02,0.01789,1,1800-01-01,2016-06-02,0.01789
PKR,USD,0,2004-02-01,2016-06-02,0.17483,10,1800-01-01,2016-06-02,0.017483
PLN,USD,0,2004-02-01,2016-06-02,0.26042,1,1800-01-01,2016-06-02,0.26042
PYG,USD,0,2004-03-02,2016-06-02,0.1675,1000,1800-01-01,2016-06-02,0.0001675
QAR,USD,0,2004-02-01,2016-06-02,0.27473,1,1800-01-01,2016-06-02,0.27473
ROL,USD,0,2004-02-01,2016-06-02,0.03064,1000,1800-01-01,2016-06-02,0.00003064
RUB,USD,0,2004-02-01,2016-06-02,35.08772,1000,1800-01-01,2016-06-02,0.03508772
SAR,USD,0,2004-02-01,2016-06-02,0.26667,1,1800-01-01,2016-06-02,0.26667
SEK,USD,0,2004-02-01,2016-06-02,0.13507,1,1800-01-01,2016-06-02,0.13507
SGD,USD,0,2004-02-01,2016-06-02,0.58893,1,1800-01-01,2016-06-02,0.58893
SIT,USD,0,2004-02-01,2016-06-02,5.24659,1000,1800-01-01,2016-06-02,0.00524659
SKK,USD,0,2004-02-01,2016-06-02,0.03049,1,1800-01-01,2016-06-02,0.03049
SVC,USD,0,2004-03-02,2016-06-02,0.11432,1,1800-01-01,2016-06-02,0.11432
THB,USD,0,2004-02-01,2016-06-02,0.02545,1,1800-01-01,2016-06-02,0.02545
TND,USD,0,2004-02-01,2016-06-02,0.81301,1,1800-01-01,2016-06-02,0.81301
TRL,USD,0,2004-02-01,2016-06-02,0.00745,10000,1800-01-01,2016-06-02,0.000000745
TWD,USD,0,2004-02-01,2016-06-02,0.02994,1,1800-01-01,2016-06-02,0.02994
UAH,USD,0,2004-02-01,2016-06-02,0.18727,1,1800-01-01,2016-06-02,0.18727
USD,AED,0,2016-05-01,2016-06-02,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2016-04-01,2016-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2016-03-01,2016-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2016-02-01,2016-02-29,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2016-01-01,2016-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2015-12-01,2015-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2015-11-01,2015-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2015-10-01,2015-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2015-09-01,2015-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2015-08-01,2015-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2015-07-01,2015-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2015-06-01,2015-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2015-05-01,2015-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2015-04-01,2015-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2015-03-01,2015-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2015-02-01,2015-02-28,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2015-01-01,2015-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2014-12-01,2014-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2014-11-01,2014-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2014-10-01,2014-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2014-09-01,2014-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2014-08-01,2014-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2014-07-01,2014-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2014-06-01,2014-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2014-05-01,2014-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2014-04-01,2014-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2014-03-01,2014-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2014-02-01,2014-02-28,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2014-01-01,2014-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2013-12-01,2013-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2013-11-01,2013-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2013-10-01,2013-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2013-09-01,2013-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2013-08-01,2013-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2013-07-01,2013-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2013-06-01,2013-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2013-05-01,2013-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2013-04-01,2013-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2013-03-01,2013-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2013-02-01,2013-02-28,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2013-01-01,2013-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2012-12-01,2012-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2012-11-01,2012-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2012-10-01,2012-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2012-09-01,2012-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2012-08-01,2012-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2012-07-01,2012-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2012-06-01,2012-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2012-05-01,2012-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2012-04-01,2012-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2012-03-01,2012-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2012-02-01,2012-02-29,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2012-01-01,2012-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2011-12-01,2011-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2011-11-01,2011-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2011-10-01,2011-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2011-09-01,2011-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2011-08-01,2011-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2011-07-01,2011-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2011-06-01,2011-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2011-05-01,2011-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2011-04-01,2011-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2011-03-01,2011-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2011-02-01,2011-02-28,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2011-01-01,2011-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2010-12-01,2010-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2010-11-01,2010-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2010-10-01,2010-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2010-09-01,2010-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2010-08-01,2010-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2010-07-01,2010-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2010-06-01,2010-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2010-05-01,2010-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2010-04-01,2010-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2010-03-01,2010-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2010-02-01,2010-02-28,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2010-01-01,2010-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2009-12-01,2009-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2009-11-01,2009-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2009-10-01,2009-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2009-09-01,2009-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2009-08-01,2009-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2009-07-01,2009-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2009-06-01,2009-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2009-05-01,2009-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2009-04-01,2009-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2009-03-01,2009-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2009-02-01,2009-02-28,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2009-01-01,2009-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2008-12-01,2008-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2008-11-01,2008-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2008-10-01,2008-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2008-09-01,2008-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2008-08-01,2008-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2008-07-01,2008-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2008-06-01,2008-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2008-05-01,2008-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2008-04-01,2008-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2008-03-01,2008-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2008-02-01,2008-02-29,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2008-01-01,2008-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2007-12-01,2007-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2007-11-01,2007-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2007-10-01,2007-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2007-09-01,2007-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2007-08-01,2007-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2007-07-01,2007-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2007-06-01,2007-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2007-05-01,2007-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2007-04-01,2007-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2007-03-01,2007-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2007-02-01,2007-02-28,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2007-01-01,2007-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2006-12-01,2006-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2006-11-01,2006-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2006-10-01,2006-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2006-09-01,2006-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2006-08-01,2006-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2006-07-01,2006-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2006-06-01,2006-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2006-05-01,2006-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2006-04-01,2006-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2006-03-01,2006-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2006-02-01,2006-02-28,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2006-01-01,2006-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2005-12-01,2005-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2005-11-01,2005-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2005-10-01,2005-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2005-09-01,2005-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2005-08-01,2005-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2005-07-01,2005-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2005-06-01,2005-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2005-05-01,2005-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2005-04-01,2005-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2005-03-01,2005-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2005-02-01,2005-02-28,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2005-01-01,2005-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2004-12-01,2004-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2004-11-01,2004-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2004-10-01,2004-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2004-09-01,2004-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2004-08-01,2004-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2004-07-01,2004-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2004-06-01,2004-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2004-05-01,2004-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2004-04-01,2004-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2004-03-01,2004-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2004-02-01,2004-02-29,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2004-01-01,2004-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2003-12-01,2003-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2003-11-01,2003-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2003-10-01,2003-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2003-09-01,2003-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2003-08-01,2003-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2003-07-01,2003-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2003-06-01,2003-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2003-05-01,2003-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2003-04-01,2003-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2003-03-01,2003-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2003-02-01,2003-02-28,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2003-01-01,2003-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2002-12-01,2002-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2002-11-01,2002-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2002-10-01,2002-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2002-09-01,2002-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2002-08-01,2002-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2002-07-01,2002-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2002-06-01,2002-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2002-05-01,2002-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2002-04-01,2002-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2002-03-01,2002-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2002-02-01,2002-02-28,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2002-01-01,2002-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2001-12-05,2001-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2001-12-01,2001-12-04,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2001-11-01,2001-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2001-10-01,2001-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2001-09-01,2001-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2001-08-01,2001-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2001-07-01,2001-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2001-06-01,2001-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2001-05-01,2001-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2001-04-01,2001-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2001-03-01,2001-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2001-02-01,2001-02-28,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2001-01-01,2001-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2000-12-01,2000-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2000-11-01,2000-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2000-10-01,2000-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2000-09-01,2000-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2000-08-01,2000-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2000-07-01,2000-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2000-06-01,2000-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2000-05-01,2000-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2000-04-01,2000-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,2000-03-01,2000-03-31,4.55,1,1800-01-01,2016-06-02,4.55
USD,AED,0,2000-02-01,2000-02-29,4.55,1,1800-01-01,2016-06-02,4.55
USD,AED,0,2000-01-01,2000-01-31,4.55,1,1800-01-01,2016-06-02,4.55
USD,AED,0,1999-12-01,1999-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1999-11-01,1999-11-30,4.55,1,1800-01-01,2016-06-02,4.55
USD,AED,0,1999-10-01,1999-10-31,4.55,1,1800-01-01,2016-06-02,4.55
USD,AED,0,1999-09-01,1999-09-30,4.55,1,1800-01-01,2016-06-02,4.55
USD,AED,0,1999-08-01,1999-08-31,4.55,1,1800-01-01,2016-06-02,4.55
USD,AED,0,1999-07-01,1999-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1999-06-01,1999-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1999-05-01,1999-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1999-04-01,1999-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1999-03-01,1999-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1999-02-01,1999-02-28,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1999-01-01,1999-01-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1998-12-01,1998-12-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1998-11-01,1998-11-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1998-10-01,1998-10-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1998-09-01,1998-09-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1998-08-01,1998-08-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1998-07-01,1998-07-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1998-06-01,1998-06-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1998-05-01,1998-05-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1998-04-01,1998-04-30,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1998-03-01,1998-03-31,3.67,1,1800-01-01,2016-06-02,3.67
USD,AED,0,1998-02-01,1998-02-28,3.67,1,1800-01-01,2016-06-02,3.67
